date,min_temp,max_temp,rainfall,wind_speed9am,wind_speed3pm,humidity9am,humidity3pm,pressure9am,pressure3pm,cloud9am,cloud3pm,temp9am,temp3pm,rain_today,rain_tomorrow
2015-02-06,42.0,55.0,0.0,0.0,0.0,83.0,69.0,30.39,30.28,Cloudy,Mostly Cloudy,46.0,54.0,No,No
2015-02-07,41.0,68.0,0.0,7.0,9.0,87.0,63.0,30.15,30.03,Partly Cloudy,Cloudy,56.0,67.0,No,No
2015-02-08,53.0,75.0,0.0,8.0,13.0,93.0,55.0,29.92,29.82,Mostly Cloudy,Mostly Cloudy,62.0,75.0,No,No
2015-02-09,59.0,82.0,0.0,7.0,16.0,78.0,22.0,30.02,29.94,Fair,Fair,65.0,82.0,No,No
2015-02-10,51.0,73.0,0.0,9.0,5.0,64.0,44.0,30.03,29.93,Fair,Fair,59.0,73.0,No,No
2015-02-11,50.0,71.0,0.0,5.0,9.0,96.0,61.0,30.0,29.99,Fair,Partly Cloudy,60.0,71.0,No,No
2015-02-12,51.0,67.0,0.0,15.0,6.0,71.0,45.0,30.27,30.22,Fair,Partly Cloudy,53.0,67.0,No,No
2015-02-13,46.0,64.0,0.0,8.0,6.0,66.0,48.0,30.31,30.23,Partly Cloudy,Partly Cloudy,50.0,64.0,No,No
2015-02-14,49.0,76.0,0.0,8.0,14.0,93.0,45.0,30.22,30.12,Fair,Mostly Cloudy,57.0,76.0,No,No
2015-02-15,53.0,72.0,0.0,0.0,12.0,97.0,71.0,30.11,29.99,Mostly Cloudy,Mostly Cloudy,61.0,70.0,No,No
2015-02-16,38.0,68.0,0.0,8.0,20.0,90.0,86.0,29.85,29.91,Cloudy,Light Rain,67.0,45.0,No,No
2015-02-17,36.0,53.0,0.0,10.0,9.0,82.0,45.0,30.15,30.1,Cloudy,Partly Cloudy,36.0,52.0,No,No
2015-02-18,36.0,63.0,0.0,15.0,9.0,65.0,29.0,30.32,30.23,Fair,Fair,45.0,62.0,No,No
2015-02-19,40.0,62.0,0.0,9.0,7.0,68.0,60.0,30.36,30.21,Partly Cloudy,Partly Cloudy,50.0,61.0,No,No
2015-02-20,60.0,70.0,0.0,14.0,21.0,75.0,76.0,30.02,29.9,Mostly Cloudy,Cloudy / Windy,65.0,68.0,No,Yes
2015-02-21,64.0,73.0,0.1,12.0,10.0,81.0,87.0,29.89,29.84,Cloudy,Light Rain,69.0,70.0,Yes,No
2015-02-22,47.0,79.0,0.0,5.0,12.0,93.0,62.0,29.99,29.93,Cloudy,Partly Cloudy,68.0,77.0,No,No
2015-02-23,35.0,47.0,0.0,18.0,15.0,85.0,86.0,30.3,30.29,Cloudy,Cloudy,42.0,40.0,No,No
2015-02-24,34.0,42.0,0.0,12.0,3.0,86.0,76.0,30.24,30.09,Cloudy,Cloudy,36.0,41.0,No,No
2015-02-25,39.0,51.0,0.0,5.0,15.0,93.0,59.0,29.89,29.77,Cloudy,Mostly Cloudy,41.0,51.0,No,No
2015-02-26,35.0,56.0,0.0,9.0,16.0,93.0,45.0,30.08,30.08,Cloudy,Mostly Cloudy,37.0,56.0,No,No
2015-02-27,39.0,46.0,0.0,8.0,12.0,76.0,70.0,30.35,30.29,Cloudy,Cloudy,41.0,42.0,No,No
2015-02-28,41.0,57.0,0.0,13.0,9.0,71.0,72.0,30.27,30.16,Cloudy,Cloudy,43.0,56.0,No,Yes
2015-03-01,53.0,67.0,0.5,7.0,8.0,96.0,87.0,30.15,30.11,Heavy Rain,Mostly Cloudy,60.0,67.0,Yes,No
2015-03-02,49.0,63.0,0.0,9.0,5.0,10.0,75.0,30.23,30.14,Fog,Cloudy,50.0,63.0,No,No
2015-03-03,58.0,78.0,0.0,5.0,14.0,10.0,69.0,29.99,29.84,Fog,Mostly Cloudy,62.0,77.0,No,No
2015-03-04,46.0,81.0,0.0,10.0,13.0,84.0,71.0,29.85,29.76,Mostly Cloudy,Mostly Cloudy,72.0,78.0,No,Yes
2015-03-05,39.0,50.0,1.7000000000000002,20.0,20.0,83.0,58.0,30.32,30.36,Cloudy,Mostly Cloudy,40.0,48.0,Yes,No
2015-03-06,33.0,54.0,0.0,18.0,6.0,49.0,26.0,30.56,30.43,Mostly Cloudy,Partly Cloudy,39.0,53.0,No,No
2015-03-07,45.0,59.0,0.0,5.0,5.0,54.0,31.0,30.43,30.32,Mostly Cloudy,Mostly Cloudy,48.0,58.0,No,Yes
2015-03-08,48.0,53.0,1.0999999999999999,10.0,8.0,83.0,96.0,30.18,30.1,Light Rain,Heavy Rain,49.0,51.0,Yes,Yes
2015-03-09,53.0,67.0,2.600000000000001,7.0,7.0,10.0,10.0,29.91,29.81,Cloudy,Rain,57.0,63.0,Yes,No
2015-03-10,54.0,59.0,0.0,10.0,9.0,89.0,81.0,29.97,29.95,Cloudy,Cloudy,55.0,59.0,No,No
2015-03-11,54.0,60.0,0.0,13.0,10.0,90.0,75.0,30.14,30.1,Cloudy,Cloudy,54.0,60.0,No,Yes
2015-03-12,55.0,61.0,0.7999999999999999,8.0,8.0,97.0,97.0,30.0,29.93,Cloudy,Light Rain,58.0,61.0,Yes,Yes
2015-03-13,57.0,65.0,0.1,8.0,12.0,93.0,78.0,29.93,29.92,Cloudy,Cloudy,59.0,65.0,Yes,No
2015-03-14,55.0,77.0,0.0,7.0,12.0,84.0,46.0,30.03,29.98,Partly Cloudy,Mostly Cloudy,64.0,77.0,No,No
2015-03-15,56.0,73.0,0.0,9.0,3.0,78.0,55.0,30.2,30.16,Mostly Cloudy,Partly Cloudy,61.0,72.0,No,No
2015-03-16,60.0,75.0,0.0,5.0,6.0,87.0,57.0,30.21,30.13,Cloudy,Mostly Cloudy,63.0,75.0,No,No
2015-03-17,61.0,80.0,0.0,5.0,0.0,96.0,58.0,30.13,30.02,Fog,Mostly Cloudy,66.0,80.0,No,Yes
2015-03-18,64.0,79.0,0.7,8.0,8.0,93.0,56.0,30.04,29.89,Light Rain,Mostly Cloudy,65.0,78.0,Yes,No
2015-03-19,67.0,79.0,0.0,7.0,7.0,93.0,66.0,29.96,29.88,Cloudy,Mostly Cloudy,70.0,79.0,No,No
2015-03-20,68.0,80.0,0.0,0.0,13.0,87.0,64.0,30.05,29.99,Cloudy,Mostly Cloudy,73.0,80.0,No,Yes
2015-03-21,64.0,69.0,3.0000000000000004,12.0,10.0,97.0,97.0,30.01,29.92,Rain,Heavy Rain,65.0,65.0,Yes,No
2015-03-22,63.0,74.0,0.0,8.0,8.0,81.0,57.0,29.98,29.89,Cloudy,Mostly Cloudy,65.0,74.0,No,No
2015-03-23,57.0,79.0,0.0,5.0,6.0,75.0,43.0,30.07,29.96,Fair,Fair,63.0,78.0,No,No
2015-03-24,57.0,77.0,0.0,8.0,8.0,84.0,54.0,30.02,29.93,Partly Cloudy,Partly Cloudy,66.0,77.0,No,No
2015-03-25,59.0,77.0,0.0,3.0,9.0,87.0,58.0,29.97,29.9,Partly Cloudy,Mostly Cloudy,68.0,76.0,No,No
2015-03-26,58.0,68.0,0.0,9.0,20.0,93.0,59.0,29.9,29.89,Cloudy,Partly Cloudy,68.0,67.0,No,No
2015-03-27,48.0,78.0,0.0,6.0,9.0,51.0,20.0,30.13,30.04,Fair,Fair,59.0,78.0,No,No
2015-03-28,54.0,81.0,0.0,6.0,13.0,65.0,31.0,30.13,30.03,Fair,Fair,68.0,81.0,No,No
2015-03-29,60.0,80.0,0.0,14.0,21.0,81.0,54.0,30.13,30.06,Mostly Cloudy,Partly Cloudy / Windy,71.0,78.0,No,No
2015-03-30,61.0,80.0,0.0,8.0,8.0,84.0,50.0,30.16,30.06,Partly Cloudy,Partly Cloudy,71.0,80.0,No,No
2015-03-31,62.0,83.0,0.0,13.0,15.0,84.0,46.0,30.05,29.94,Partly Cloudy,Mostly Cloudy,71.0,83.0,No,No
2015-04-01,66.0,78.0,0.0,7.0,14.0,91.0,71.0,29.97,29.88,Mostly Cloudy,Cloudy,72.0,78.0,No,No
2015-04-02,69.0,82.0,0.0,10.0,14.0,85.0,56.0,29.96,29.9,Cloudy,Partly Cloudy,74.0,82.0,No,No
2015-04-03,72.0,81.0,0.0,14.0,7.0,84.0,84.0,29.94,29.95,Cloudy,Light Rain,75.0,79.0,No,No
2015-04-04,66.0,73.0,0.0,15.0,10.0,59.0,53.0,30.18,30.12,Mostly Cloudy,Partly Cloudy,67.0,72.0,No,No
2015-04-05,63.0,72.0,0.0,5.0,7.0,90.0,97.0,30.0,29.9,Light Rain,Light Rain,64.0,70.0,No,No
2015-04-06,68.0,79.0,0.0,10.0,13.0,87.0,66.0,30.0,29.92,Cloudy,Mostly Cloudy,74.0,79.0,No,No
2015-04-07,69.0,84.0,0.0,10.0,13.0,79.0,56.0,30.0,29.98,Partly Cloudy,Partly Cloudy,77.0,84.0,No,No
2015-04-08,72.0,83.0,0.0,9.0,12.0,74.0,60.0,29.98,29.91,Cloudy,Mostly Cloudy,78.0,82.0,No,No
2015-04-09,73.0,85.0,0.0,8.0,20.0,85.0,56.0,29.89,29.86,Cloudy,Mostly Cloudy,76.0,84.0,No,Yes
2015-04-10,64.0,76.0,0.6000000000000001,0.0,12.0,85.0,97.0,30.0,29.98,Cloudy,Light Rain,76.0,65.0,Yes,Yes
2015-04-11,66.0,74.0,0.7999999999999999,6.0,6.0,81.0,87.0,30.05,29.95,Cloudy,Light Rain,68.0,72.0,Yes,Yes
2015-04-12,69.0,79.0,0.30000000000000004,0.0,9.0,90.0,77.0,29.92,29.83,Cloudy,Mostly Cloudy,71.0,79.0,Yes,Yes
2015-04-13,70.0,86.0,3.4000000000000004,9.0,14.0,82.0,53.0,29.85,29.83,Cloudy,Partly Cloudy,74.0,86.0,Yes,Yes
2015-04-14,66.0,76.0,1.7000000000000002,0.0,5.0,82.0,73.0,29.99,29.91,Cloudy,Cloudy,74.0,74.0,Yes,No
2015-04-15,61.0,78.0,0.0,8.0,9.0,63.0,64.0,29.99,29.9,Partly Cloudy,Mostly Cloudy,70.0,77.0,No,Yes
2015-04-16,66.0,81.0,3.8000000000000003,7.0,12.0,82.0,79.0,29.91,29.82,Mostly Cloudy,Thunder,76.0,79.0,Yes,Yes
2015-04-17,66.0,81.0,10.2,8.0,10.0,69.0,77.0,29.88,29.82,Partly Cloudy,Cloudy,77.0,79.0,Yes,Yes
2015-04-18,66.0,77.0,0.2,6.0,0.0,91.0,82.0,29.83,29.75,Cloudy,Cloudy,72.0,76.0,Yes,Yes
2015-04-19,61.0,85.0,0.6000000000000001,7.0,8.0,71.0,59.0,29.77,29.67,Fair,Partly Cloudy,73.0,85.0,Yes,No
2015-04-20,61.0,74.0,0.0,16.0,8.0,48.0,37.0,29.93,29.86,Mostly Cloudy,Mostly Cloudy,64.0,74.0,No,No
2015-04-21,61.0,76.0,0.0,13.0,12.0,45.0,50.0,29.97,29.91,Fair,Partly Cloudy,71.0,76.0,No,No
2015-04-22,70.0,82.0,0.0,6.0,9.0,76.0,69.0,29.88,29.82,Mostly Cloudy,Cloudy,77.0,79.0,No,No
2015-04-23,72.0,87.0,0.0,5.0,0.0,74.0,61.0,29.88,29.8,Cloudy,Mostly Cloudy,78.0,87.0,No,No
2015-04-24,73.0,84.0,0.0,5.0,14.0,90.0,74.0,29.85,29.73,Cloudy,Mostly Cloudy,77.0,82.0,No,Yes
2015-04-25,68.0,83.0,0.5,3.0,9.0,90.0,67.0,29.76,29.68,Light Rain with Thunder,Partly Cloudy,68.0,82.0,Yes,No
2015-04-26,68.0,83.0,0.0,0.0,10.0,87.0,74.0,29.71,29.6,Cloudy,Mostly Cloudy,75.0,82.0,No,Yes
2015-04-27,69.0,77.0,0.30000000000000004,13.0,10.0,76.0,71.0,29.6,29.6,Cloudy,Mostly Cloudy,72.0,75.0,Yes,No
2015-04-28,58.0,73.0,0.0,9.0,15.0,70.0,73.0,29.83,29.84,Partly Cloudy,Cloudy,71.0,67.0,No,No
2015-04-29,54.0,76.0,0.0,9.0,15.0,56.0,37.0,29.99,29.88,Fair,Partly Cloudy,63.0,75.0,No,No
2015-04-30,56.0,81.0,0.0,0.0,8.0,42.0,31.0,29.97,29.89,Fair,Fair,73.0,80.0,No,No
2015-05-01,57.0,81.0,0.0,8.0,3.0,57.0,35.0,30.02,29.96,Partly Cloudy,Mostly Cloudy,73.0,81.0,No,No
2015-05-02,59.0,81.0,0.0,6.0,8.0,59.0,39.0,30.04,29.97,Fair,Partly Cloudy,74.0,80.0,No,No
2015-05-03,61.0,80.0,0.0,10.0,10.0,62.0,52.0,30.01,29.96,Mostly Cloudy,Partly Cloudy,77.0,80.0,No,No
2015-05-04,66.0,81.0,0.0,7.0,9.0,62.0,45.0,30.05,30.0,Partly Cloudy,Partly Cloudy,76.0,81.0,No,No
2015-05-05,68.0,83.0,0.0,10.0,18.0,77.0,65.0,29.98,29.93,Mostly Cloudy,Mostly Cloudy,79.0,82.0,No,No
2015-05-06,73.0,86.0,0.0,13.0,16.0,79.0,65.0,29.93,29.88,Mostly Cloudy,Mostly Cloudy,78.0,83.0,No,No
2015-05-07,75.0,85.0,0.0,14.0,16.0,72.0,65.0,29.9,29.86,Partly Cloudy,Mostly Cloudy,81.0,83.0,No,No
2015-05-08,75.0,86.0,0.0,10.0,20.0,79.0,61.0,29.9,29.87,Mostly Cloudy,Cloudy,80.0,85.0,No,No
2015-05-09,77.0,86.0,0.0,15.0,15.0,76.0,65.0,29.89,29.82,Mostly Cloudy,Partly Cloudy,80.0,85.0,No,No
2015-05-10,77.0,84.0,0.0,21.0,9.0,74.0,85.0,29.85,29.84,Mostly Cloudy / Windy,Light Rain,81.0,80.0,No,Yes
2015-05-11,72.0,83.0,1.2000000000000002,8.0,10.0,74.0,62.0,29.96,29.96,Mostly Cloudy,Mostly Cloudy,83.0,77.0,Yes,Yes
2015-05-12,70.0,80.0,4.9,12.0,12.0,90.0,77.0,30.05,30.05,Cloudy,Mostly Cloudy,73.0,79.0,Yes,Yes
2015-05-13,69.0,81.0,5.0,8.0,8.0,87.0,77.0,30.04,30.02,Cloudy,Cloudy,78.0,81.0,Yes,No
2015-05-14,73.0,86.0,0.0,9.0,7.0,76.0,76.0,30.04,29.98,Partly Cloudy,Cloudy,80.0,80.0,No,Yes
2015-05-15,75.0,82.0,0.6,7.0,6.0,84.0,82.0,29.95,29.9,Cloudy,Light Rain,79.0,79.0,Yes,No
2015-05-16,75.0,87.0,0.0,9.0,17.0,82.0,65.0,29.88,29.84,Mostly Cloudy,Mostly Cloudy,81.0,87.0,No,No
2015-05-17,71.0,84.0,0.0,10.0,5.0,74.0,85.0,29.96,29.94,Mostly Cloudy,Cloudy,82.0,74.0,No,No
2015-05-18,77.0,88.0,0.0,10.0,13.0,72.0,65.0,30.0,29.94,Mostly Cloudy,Cloudy,83.0,84.0,No,No
2015-05-19,76.0,86.0,0.0,5.0,9.0,96.0,61.0,30.05,30.02,Light Rain,Mostly Cloudy,77.0,88.0,No,Yes
2015-05-20,75.0,85.0,0.30000000000000004,5.0,5.0,76.0,82.0,29.94,29.91,Partly Cloudy,Mostly Cloudy,82.0,81.0,Yes,No
2015-05-21,73.0,84.0,0.0,6.0,14.0,79.0,76.0,29.99,30.01,Cloudy,Cloudy,81.0,77.0,No,No
2015-05-22,67.0,78.0,0.0,10.0,12.0,84.0,74.0,30.08,30.05,Cloudy,Mostly Cloudy,69.0,78.0,No,No
2015-05-23,75.0,86.0,0.0,12.0,13.0,74.0,74.0,30.07,29.98,Mostly Cloudy,Light Rain,82.0,82.0,No,Yes
2015-05-24,70.0,80.0,0.30000000000000004,6.0,8.0,93.0,74.0,29.9,29.85,Cloudy,Cloudy,72.0,79.0,Yes,Yes
2015-05-25,66.0,87.0,5.699999999999999,10.0,17.0,79.0,69.0,29.91,29.81,Partly Cloudy,Mostly Cloudy,82.0,85.0,Yes,Yes
2015-05-26,66.0,83.0,5.999999999999999,7.0,10.0,79.0,79.0,29.97,29.97,Partly Cloudy,Mostly Cloudy,78.0,81.0,Yes,Yes
2015-05-27,66.0,86.0,0.8999999999999999,Blank,9.0,Blank,61.0,Blank,29.99,Blank,Mostly Cloudy,Blank,85.0,Yes,No
2015-05-28,73.0,88.0,0.0,9.0,8.0,77.0,65.0,30.01,29.97,Partly Cloudy,Mostly Cloudy,83.0,86.0,No,Yes
2015-05-29,71.0,87.0,0.1,8.0,9.0,87.0,55.0,29.91,29.91,Cloudy,Mostly Cloudy,73.0,86.0,Yes,Yes
2015-05-30,69.0,90.0,3.600000000000001,5.0,14.0,71.0,63.0,30.0,29.9,Mostly Cloudy,Thunder,82.0,88.0,Yes,No
2015-05-31,70.0,87.0,0.0,13.0,0.0,79.0,51.0,30.02,29.94,Mostly Cloudy,Partly Cloudy,76.0,85.0,No,No
2015-06-01,70.0,89.0,0.0,5.0,6.0,66.0,40.0,30.03,29.96,Partly Cloudy,Partly Cloudy,79.0,88.0,No,No
2015-06-02,71.0,89.0,0.0,0.0,3.0,58.0,40.0,29.98,29.88,Fair,Partly Cloudy,82.0,89.0,No,No
2015-06-03,71.0,90.0,0.0,3.0,9.0,58.0,43.0,29.91,29.84,Fair,Mostly Cloudy,83.0,90.0,No,No
2015-06-04,71.0,89.0,0.0,0.0,5.0,54.0,45.0,29.94,29.91,Partly Cloudy,Partly Cloudy,83.0,89.0,No,No
2015-06-05,74.0,91.0,0.0,0.0,0.0,61.0,43.0,30.0,29.94,Partly Cloudy,Mostly Cloudy,85.0,90.0,No,No
2015-06-06,73.0,92.0,0.0,0.0,0.0,55.0,48.0,29.97,29.9,Partly Cloudy,Partly Cloudy,84.0,91.0,No,No
2015-06-07,73.0,91.0,0.0,3.0,6.0,56.0,45.0,29.94,29.88,Partly Cloudy,Mostly Cloudy,84.0,91.0,No,No
2015-06-08,74.0,92.0,0.0,6.0,0.0,69.0,41.0,29.96,29.89,Mostly Cloudy,Partly Cloudy,82.0,92.0,No,Yes
2015-06-09,76.0,91.0,1.2000000000000002,5.0,9.0,69.0,52.0,29.91,29.82,Partly Cloudy,Mostly Cloudy,83.0,90.0,Yes,No
2015-06-10,75.0,91.0,0.0,6.0,6.0,72.0,48.0,29.85,29.77,Fair,Partly Cloudy,83.0,91.0,No,No
2015-06-11,76.0,91.0,0.0,8.0,10.0,67.0,72.0,29.83,29.77,Partly Cloudy,Mostly Cloudy,85.0,83.0,No,No
2015-06-12,77.0,91.0,0.0,8.0,13.0,65.0,57.0,29.83,29.79,Partly Cloudy,Partly Cloudy,86.0,89.0,No,Yes
2015-06-13,72.0,86.0,3.0000000000000004,5.0,12.0,93.0,69.0,29.86,29.83,Light Rain with Thunder,Mostly Cloudy,73.0,83.0,Yes,Yes
2015-06-14,77.0,89.0,0.30000000000000004,9.0,15.0,74.0,61.0,29.88,29.83,Mostly Cloudy,Mostly Cloudy,85.0,89.0,Yes,No
2015-06-15,79.0,88.0,0.0,10.0,12.0,74.0,85.0,29.9,29.83,Cloudy,Mostly Cloudy,83.0,82.0,No,Yes
2015-06-16,75.0,81.0,1.7000000000000002,7.0,9.0,90.0,77.0,29.87,29.89,Cloudy,Cloudy,77.0,83.0,Yes,Yes
2015-06-17,75.0,83.0,2.200000000000001,8.0,13.0,94.0,88.0,29.9,29.83,Light Rain,Light Rain,75.0,77.0,Yes,No
2015-06-18,79.0,88.0,0.0,6.0,10.0,88.0,72.0,29.96,29.94,Cloudy,Cloudy,81.0,86.0,No,No
2015-06-19,78.0,91.0,0.0,7.0,10.0,82.0,63.0,29.99,29.96,Cloudy,Cloudy,83.0,86.0,No,No
2015-06-20,76.0,91.0,0.0,9.0,12.0,74.0,63.0,30.01,29.98,Mostly Cloudy,Mostly Cloudy,85.0,89.0,No,No
2015-06-21,80.0,90.0,0.0,8.0,12.0,82.0,63.0,30.03,29.99,Cloudy,Cloudy,84.0,89.0,No,No
2015-06-22,78.0,89.0,0.0,6.0,8.0,76.0,59.0,30.07,30.03,Cloudy,Mostly Cloudy,84.0,88.0,No,No
2015-06-23,78.0,91.0,0.0,6.0,7.0,70.0,61.0,30.1,30.05,Mostly Cloudy,Mostly Cloudy,86.0,88.0,No,No
2015-06-24,76.0,91.0,0.0,5.0,12.0,72.0,59.0,30.11,30.05,Partly Cloudy,Mostly Cloudy,84.0,90.0,No,No
2015-06-25,76.0,91.0,0.0,5.0,13.0,69.0,59.0,30.06,29.98,Partly Cloudy,Mostly Cloudy,85.0,91.0,No,No
2015-06-26,78.0,92.0,0.0,12.0,13.0,70.0,55.0,30.0,29.91,Partly Cloudy,Cloudy,86.0,91.0,No,No
2015-06-27,78.0,93.0,0.0,10.0,6.0,72.0,47.0,29.99,29.92,Mostly Cloudy,Mostly Cloudy,85.0,93.0,No,Yes
2015-06-28,75.0,90.0,1.3,6.0,13.0,94.0,62.0,30.02,29.96,Light Rain,Thunder,76.0,81.0,Yes,No
2015-06-29,77.0,90.0,0.0,9.0,13.0,74.0,57.0,30.0,29.94,Cloudy,Mostly Cloudy,85.0,90.0,No,Yes
2015-06-30,73.0,90.0,1.0,12.0,6.0,67.0,79.0,29.99,29.97,Mostly Cloudy,Cloudy,87.0,80.0,Yes,Yes
2015-07-01,73.0,85.0,5.9,9.0,0.0,77.0,87.0,30.01,29.98,Partly Cloudy,Light Rain,85.0,80.0,Yes,No
2015-07-02,72.0,89.0,0.0,8.0,10.0,85.0,57.0,30.0,29.96,Cloudy,Mostly Cloudy,83.0,89.0,No,Yes
2015-07-03,77.0,90.0,0.2,7.0,10.0,72.0,67.0,29.95,29.92,Fair,Cloudy,85.0,87.0,Yes,No
2015-07-04,77.0,91.0,0.0,9.0,10.0,74.0,74.0,29.98,29.94,Mostly Cloudy,Thunder,85.0,85.0,No,No
2015-07-05,78.0,92.0,0.0,12.0,13.0,72.0,63.0,30.02,29.97,Mostly Cloudy,Partly Cloudy,86.0,90.0,No,No
2015-07-06,79.0,90.0,0.0,15.0,15.0,67.0,61.0,30.04,29.99,Mostly Cloudy,Mostly Cloudy,87.0,89.0,No,No
2015-07-07,80.0,90.0,0.0,15.0,14.0,69.0,61.0,29.97,29.95,Mostly Cloudy,Partly Cloudy,87.0,90.0,No,No
2015-07-08,79.0,92.0,0.0,13.0,9.0,67.0,58.0,30.02,29.99,Partly Cloudy,Partly Cloudy,86.0,92.0,No,No
2015-07-09,76.0,92.0,0.0,9.0,10.0,67.0,52.0,30.04,30.0,Partly Cloudy,Partly Cloudy,88.0,92.0,No,No
2015-07-10,77.0,92.0,0.0,5.0,9.0,69.0,48.0,30.08,30.02,Partly Cloudy,Partly Cloudy,84.0,92.0,No,No
